Mi tute ne komprenis, al kio celas la demando.	Di ko talagang naintindihan ang kasaysayan ng tanong.	la	0	0
Roza, la filipina vendistino de la picejo sur Lulu-insulo, diris, ke estas bone por mi promeni ĉiutage. Ŝi diris, ke ŝi havas biciklon, kiun ŝi kutimis uzi por viziti la riverbordon kaj la glaciaĵbutikon, sed tio dolorigis ŝian korpon.	Sabi ni Rosa, yaong Pilipinang tindera sa pizzeria sa Isla Lulu, na mabuti raw na lakad ako nang lakad araw-araw. Mayroon daw siyang bisikletang ginamit niya dati para pasyalan sa tabi ng ilog at sa tindahan ng ayskrim, pero nakakasakit daw sa katawan.	viziti	0	0
La luno brilas nokte.	Maningning ang buwan sa gabi.	luno	0	0
La plej granda malamiko de la vero ne estas la mensogo - intenca, artefarita, malhonesta, sed la mito - persista, tenta kaj nereala.	Ang pinakadakilang kaaway ng katotohanan ay hindi ang kasinungalingan—sinadya, artipisyal, hindi tapat, ngunit ang mito—patuloy, nakatutukso, at hindi totoo.	malamiko	0	0
Prenu ĝin nur per pura mano.	Kunin mo nang malinis ang kamay.	pura	0	0
Manĝu kaj trinku.	Kumain at uminom.	trinku	0	0
Ekzistas kelkaj sistemoj por skribi la hoklan: per logogramoj kun bopomofoj, per logogramoj kun strekaj kanaoj, per logogramoj, per logogramoj kun romliteroj, kaj per kelkaj romliteraj sistemoj, nome Pe̍h-ōe-jī (POJ), Bbánlám pìngyīm, Daighi tongiong pingim, Moderna Laŭvorta Tajvana (MLT), Phofsit Daibuun, Tâi-uân Lô-má-jī Phing-im Hong-àn, kaj la Tajvanlingva Fonetika Alfabeto (TLPA). Ekzistas almenaŭ 11 metodoj por skribi la hoklan, la hokkienan.	May ilang sistema para isulat ang wikang Hokkien: mga logogramang may kasamang mga Bopomofo, mga logogramang may kasamang mga Katakana, mga logograma, mga logogramang may kasamang mga letrang Romano, at ilang sistemang ginagamit ang mga letrang Romano lamang: Pe̍h-ōe-jī (POJ), Bbánlám pìngyīm, Daighi tongiong pingim, Modernong Literal na Taywanes (MLT), Phofsit Daibuun, Tâi-uân Lô-má-jī Phing-im Hong-àn, at Taywang Lengguwaheng Ponetikong Alpabeto (TLPA). Mayroong hindi mababa sa 11 metodong pagsusulat ang wikang Hokkien.	nome	0	0
Roza, la filipina vendistino en la picejo sur Lulu-insulo, havas kelkajn pensojn. Ŝi ankoraŭ ne decidis, ĉu ŝi studos por iĝi instruista asistantino. La edukplano estus ĉirkaŭ kvin monatoj, sed ŝi devus forlasi la picejon, ĉar ĝi estus plentempa. Ŝia plej aĝa ido estas knabo, kaj ŝia plej juna estas knabino. Nokte, ŝia edzo laboras kaj alvenas al ilia posedapartamento ĉirkaŭ la sesa matene. Roza prenis sian patrinon, kiu loĝas en Kagajano en Filipinoj (kaj ŝia patro mortis delonge). Ŝia patrino estis sur Lulu-insulo pli ol unu jaron, sed ŝi malĝojis kaj revenis al Kagajano.	May mga iniisip si Rose, yaong Pilipinang tindera sa pizzeria sa Isla Lulu. Hindi siya pa desidido kung mag-aaral pa siyang maging asistente sa titser. Mga limang buwan ang planong edukasyon, pero kailangan niyang iwanan ang pizzeria dahil full-time. Lalaki ang panganay niya, at babae ang bunso. Sa gabi nagtratrabaho ang asawa niyang nadating nang mga alas-sais ng umaga sa condo nila. Sinundo ni Rose ang nanay niyang nakatira sa Cagayan sa Pilipinas (at patay nang matagal ang tatay niya). Nagmahigit nang isang taon ang nanay niya sa Isla Lulu, pero nalungkot siya at bumalik na sa Cagayan.	jaron	0	0
Ili admiris la belan pejzaĝon de sur la monteto.	Nagtataka sila sa marikit na tanawin galing sa itaas ng burol.	belan	0	0
Floro kuŝas sur la tablo.	Nakapatong ang bulaklak sa mesa.	kuŝas	0	0
Mi ne provas detrui.	Hindi ko tiningnan kung masisira ko.	provas	0	0
Estante sur lito, mi alvenigis lin.	Nang ako'y nasa kama, pinaparini ko siya.	lito	0	0
Tom diras, ke ĉion ĉi ni nur imagas.	Sabi ni Tomas ay lahat ito'y sa guni-guni mo.	imagas	0	0
Ni havas la iluzion pri la libereco, sed ni estas sklavoj.	May ilusyon tayo ng kalayaan, pero mga alipin tayo.	sklavoj	0	0
Mi ne memoras kiom alta vi estas.	Hindi ko matandaan kung kaanong kataas siya.	alta	0	0
Mi renkontis Ŝerion en la strateto la 23-an de septembro de 2021, sur Lulu-insulo. Ŝi havas sangon el kri-indianoj kaj francoj. Ŝi havas artefaritajn vampirajn dentegojn, ĉar ŝi estas gotika. Mi ŝercas al ŝi, ke ŝia plej ŝatata sezono de Haloveno alproksimiĝas. Ni konsentas, ke Halovenoj estas malĝojaj por infanoj hodiaŭ pro la Pandemio.	Natagpo ko si Sherie sa eskinita noong ika-23 ng Setyembre ng 2021, sa Isla Lulu. May lahing Amerindiyong Cree at Pranses siya. Mayroon siyang artipisyal na pangil nang bampira, dahil Gotika siya. Binibiro ko siyang malapit na ang paborito niyang panahon ng Halloween. Sang-ayon kaming malungkot para sa mga bata ang Halloween ngayon dahil ng Pandemya.	konsentas	0	0
Kiuspecan muzikon vi ŝatas?	Anong klaseng musika ang gusto mo?	muzikon	0	0
Kiel jam dirite, la Triaj Homoj estis emaj al fazoj de okupiteco kun la antikva avido al persona senmorteco. Ĉi tiu avido ofte estis forta inter la Unuaj Homoj; kaj eĉ la Duaj Homoj, malgraŭ sia granda dono de malligo, kelkfoje permesis, ke ilia admiro por homa personeco persvadi ilin, ke animoj devas vivi eterne. La mallongdaŭraj kaj neteoriaj Triaj Homoj, kun sia pasio por ĉiaspecaj vivaĵoj, kaj la tuta diverseco de esenca konduto, konceptis senmortecon en diversaj manieroj. En sia fina kulturo ili imagis, ke ĉe la morto ĉiuj vivaĵoj, kiujn aprobis la Vivo-Dio, transiris en alian mondon, tre similan al la konata mondo, sed pli feliĉa. Tie ili laŭdire vivis en la ĉeesto de la diaĵo, servante lin en senbrida esenca kreivo de diversaj specoj.	Tulad ng nabanggit na, ang Ikatlong Tao ay madaling kapitan ng mga yugto ng pagkaabala sa sinaunang pagnanasa para sa personal na kawalang-kamatayan. Ang kasakimang ito ay madalas na malakas sa mga Unang Tao; at maging ang Pangalawang Tao, sa kabila ng kanilang dakilang kaloob ng detatsment, kung minsan ay pinahihintulutan sila ng kanilang paghanga sa personalidad ng taong hikayatin silang ang mga kaluluwa ay mabubuhay magpakailanman. Ang panandalian at di-teoretikal na Ikatlong Tao, kasama ang kanilang pagkahilig sa lahat ng uri ng buhay, at lahat ng pagkakaiba-iba ng mahahalagang pag-uugali, ay naglihi ng imortalidad sa iba't ibang paraan. Sa kanilang huling kultura, naisip nilang sa kamatayan ang lahat ng nabubuhay na bagay na sinang-ayunan ng Diyos-Buhay ay dumaan sa ibang mundo, na halos kapareho sa kilalang mundo, ngunit mas masaya. Doon sila ay sinasabing nanirahan sa presensya ng diyos, na naglilingkod sa kanya sa walang pigil na mahahalagang pagkamalikhain nang iba't ibang uri.	vivis	0	0
Streku linion de A al B.	Iguhit ng linya sa A hanggang B.	b	0	0
Muro ĉirkaŭis la malnovan urbon.	Pader ang pumaligid sa lumang lungsod.	urbon	0	0
Mi kredas pri spaca esploro kaj eventuala koloniigo de nia Sunsistemo, kaj poste de nia galaksio Lakta Vojo. Elon Musk la multmiliardulo opinias, ke la homaro riĉiĝu kaj fariĝu "spachava civilizo kaj multplaneda specio". Mi kaj li estas en akordo.	Naniniwala ako sa eksplorasyon sa kalawakan at tuluyang kolonisasyon ng ating Sistemang Solar, at sa kalaunan ng ating galaksiyang Daang Magatas. Si Elon Musk, ang multibilyunaryo, ay naniniwalang ang sangkatauhan ay dapat yumaman at maging "makaespasyong sibilisasyon at multiplanetaryong espesye." Siya at ako ay magkasundo.	homaro	0	0
Ĉu vi partoprenos la feston?	Sasali ka ba sa pista?	feston	0	0
Demandon sekvis demando.	Tanong ang sumunod sa tanong.	demandon	0	0
Mi ne plu scias, kion mi kredu.	Di ko na alam kung ano ang paniniwalaan ko.	kredu	0	0
Ĉu eblas indiki daton, je kiu ekvivis lingvo? "Kia demando!" oni emas diri. Kaj tamen tia dato ekzistas: la 26-a de julio, la Tago de Esperanto. Je tiu tago en 1887 aperis en Varsovio broŝuro de Ludwik Lejzer Zamenhof pri "Internacia Lingvo".	Maiitanda ba ang petsa ng may naging wika? "Anong klaseng tanong!" ang masasabi. Gayon man, may petsang ganoon: ang ika-26 ng Hulyo ang Araw ng Esperanto. Nang petsang ito noong 1887, lumabas sa Warsaw ang brosyur ni Doktor Ludwig Zamenhof tungkol sa "Pandaigdigang Wika."	aperis	0	0
Tom vidis teatraĵon en la nova teatro.	Nakita ni Tomas ang dula sa bagong teatro.	teatro	0	0
Ne povas esti ke li malsatas; li ĵus tagmanĝis.	Di puwedeng gutom siya; katatanghalian lamang niya.	malsatas	0	0
Aĝo ne protektas kontraŭ stulteco.	Ang pagkatanda ay hindi proteksiyon sa katangahan.	aĝo	0	0
Tomo iris eksteren.	Lumabas si Tom.	eksteren	0	0
Portu al mi sekan mantukon.	Dalhan mo ako ng tuyong tuwalya.	portu	0	0
Miĥaelo la ĉino diris, ke ni iam transprenu suŝiojn por manĝi ĉe la proksima kafejo.	Sabi ni Michael na Tsinong magteykawt daw kami ng sushi para kainin sa malapit na kapihan.	proksima	0	0
La vojaĝo finiĝos en Parizo.	Patapos ang biyahe sa Paris.	parizo	0	0
Dum la 1980-aj jaroj, iun someron, mi laboris en la bierĝardeno ĉe la Pacifika Nacia Ekspozicio. Mi tre ĝuis la fragvaflojn kun vipkremo kaj la vjetnamajn pladojn por miaj tagmanĝpaŭzoj.	Noong dekadang 1980, isang tag-init, nagtrabaho ako sa serbesang hardin sa Pasipikong Nasyonal na Eksibisyon. Talagang natuwa ako sa istrobering wafol na may wipkrim at sa mga Byetnames na plato para sa mga tanghaliang breyk ko.	laboris	0	0
La indiĝenoj kaptas kaj konservas la pluvakvon por trinki ĝin.	Nangungulekta ang mga indihena ng tubig ng ulan para inumin.	trinki	0	0
Por studi geografion oni daŭre uzu mapojn.	Para mag-aral ng heograpiya, palaging gumamit ng mapa.	uzu	0	0
Seksismo ne estas ĝusta se oni opinias, ke multaj viroj ŝajnas esti virinoj.	Di tama ang seksismo kung ang isip ay maraming lalaki ay parang babae.	ĝusta	0	0
Mi renkontis je la 23-a de septembro de 2021 Bob-on, la fraton de Georgo, tiu mia grek-cipra najbaro sur Lulu-insulo. (La edzino de Georgo, Ĉika, estas japanino.) Bob vizitas la familion pro la kronvirusa morto de Thasso, ilia patro kaj la edzo de Nikki. Mi diris al Bob, ke mi memoras, kiam Georgo kaj li estis malgrandaj infanoj biciklantaj en nia najbarejo. Mi menciis la bongustajn fiŝaĵon kaj terpomfritaĵojn en Londono. Li laŭdire loĝas en vilaĝo apud Jorko en norda Anglujo. Mi diris, ke la Malnova Mondo estas bela kaj mi longe volis loĝi en la Malnova Mondo. Bob estas komputika administranto en Anglujo. Li diras, ke temas pri programado de "objektoj".	Natagpo ko noong ika-23 ng Setyembre ng 2021 si Bob na kapatid ni George, yaong Tsipreng Griyegong kapitbahay ko sa Isla Lulu. (Haponesa ang asawa ni George, si Chika.) Bumibisita si Bob sa pamilya dahil sa kamatayan ni Thasso, ang ama nila at asawa ni Nikki, dahil sa coronavirus. Sabi ko kay Bob, natatandaan ko noong maliit na bata pa silang nagbibisikleta ni George sa pook namin. Binanggit kong masarap ang "fish and chips" sa London. Nakatira raw siya sa isang nayong malapit sa York sa norteng Inglatera. Sabi ko'y maganda sa Lumang Mundo at matagal ko nang nais tumira sa Lumang Mundo. Manedyer pangkompyuter daw si Bob sa Inglatera. Tungkol daw sa programasyon ng mga "obheto."	vilaĝo	0	0
Estas blanka likvo en la granda botelo.	May puting likido sa malaking bote.	blanka	0	0
La tago estis varma.	Uminit ang araw.	varma	0	0
Vi ĉiam prenas aferojn tro serioze.	Parati kang masyadong seryoso sa mga bagay.	prenas	0	0
La nova medio postulas novajn morojn.	Ang bagong kaligiran ay nangangailangan ng bagong etika.	novajn	0	0
Mi parolis kun Miĥaelo la ĉino en la kafejo Starbukso ĉi tiun sunbrilan 21-an de septembro de 2021. Li vere aspektas pli kiel japano laŭ mi kaj aliaj. Li demandis al mi, ĉu mi "sopiras" mian "hejmurbon". Mi diris, ke mi ŝatas ambaŭ. Mi estis sur Lulu-insulo delonge, mi diris. Mi diris, ke ruĝa "savano" estas kie mi loĝis en Filipinoj. Poste, li rigardis "savano" per sia saĝtelefono. Li diris, ke lia pasporto estas de Ĉinio, ĉar li havas teron aŭ lueblajn posedaĵojn en Guǎngzhōu en Ĉinio. Ni parolis pri internacia korupteco. Li diris, ke lia familio vizitos Mongolion. Mi scias, ke estas bele tie. Li diras, ke estas malfacile en restoracioj hodiaŭ pro la Pandemio. Se mi povus kuiri sola, Miĥaelo demandis. Mi diris, ke mi havas miajn proprajn receptojn.	Kinausap ko si Michael na Tsino sa kapihang Istarbaks ngayong maaraw na ika-21 ng Setyembre ng 2021. Talagang mas mukha siyang Hapon sa akin at iba. Tinanong niya ako kung "miss" ko raw ang "hometown" ko. Sabi ko, gusto ko ang pareho. Narito na ako sa Isla Lulung matagal na ang sabi ko. Sabi ko, pulang "savannah" ang tinirhan ko sa Pilipinas. Tapos, tiningnan niya ang "savannah" sa smartphone niya. Ang pasaporte raw niya ay sa Tsina, dahil mayroon siyang lupa o rental property sa Guǎngzhōu sa Tsina. Pinag-usapan namin ang korupsiyong internasyonal. Magbibisita raw ang pamilya niya sa Mongolia. Alam kong maganda roon. Mahirap daw sa mga restawran ngayon dahil ng Pandemya. Kung marunong daw akong magluto nang sarili, ang tanong ni Michael. Sabi ko, may sarili akong mga recipe.	rigardis	0	0
Mi iris al la flughaveno por adiaŭi amikon.	Pumunta ako ng erport para magpaalam sa kaibigan.	amikon	0	0
Maria ludis kun siaj pupoj, kune kun siaj fratinoj.	Naglaro si Maria ng kanyang mga manika nang kasama ang kanyang mga kapatid.	ludis	0	0
Ĉe la teejo dum ĉi tiu malvarma kaj pluva mateno de la 16-a de aprilo de 2023, mi trinkis fragan avenan matĉan lateon kaj manĝis fritojn. La baristo, kiu faris mian trinkaĵon, estis Chris, angla-japana miksrasulo. Venis kutima kliento. Estis alta, granda viro kun bruna hararo, kaj kun li estis lia filineto, kiu aspektis kiel angla-ĉina miksrasulino. Ĉe unu tablo, estis regulaj klientoj dum sabatoj kaj dimanĉoj. Estis anglo, latineskulo, kaj ĉino kun atleta aspekto. Ili parolis kun Brian, kiu estis riĉa skoto kun malhelaj hararo kaj barbo. Estis balaisto en la aŭtomobila parkejo. Li, baratano, devenis de Fiĝioj. La nomo estis Benny.	Sa tsaahan ngayong malamig at umuulang umaga nang ika-16 ng Abril ng 2023, umiinom ako ng Istrobering Abenang Matchang Latte at kumakain ng mga tsip na patatas. Ang baristang gumawa ng inumin ko ay isang Ingles-Hapones na mestisong si Chris. May regular na kostumer na dumating. Matangkad at malaking lalaking kayumanggi ang buhok, at kasama niya ang maliit na anak niyang babaeng mukhang Inglesa-Intsik na mestisa. Sa isang mesa, may mga regular nang mga Sabado at Linggo. May isang Ingles, Latino, at Intsik na atletiko. Kausap nila si Brian na maitim ang buhok at balbasing Eskoses na mayaman. May tagawalis sa parking lot. Bumbay siyang Taga-Fiji. Ang pangalan ay Benny.	mateno	0	0
Liaj ideoj frenezas.	Sira-ulo ang mga ideya niya.	frenezas	0	0
Ni observis la sorton de ok sinsekvaj homaj specioj dum miliardo da jaroj, la unua duono de tiu flagrado, kiu estas la daŭro de la homo. Dek pliaj specioj nun sukcedas unu la alian, aŭ estas nuntempaj, sur la ebenaĵoj de Neptuno. Ni, la Lastaj Homoj, estas la Dekokaj Homoj. El la ok antaŭneptuniaj specioj, iuj, kiel ni vidis, restis ĉiam primitivaj; multaj atingis almenaŭ konfuzitan kaj paseman civilizacion, kaj unu, la brila Kvina, jam vekiĝis en la veran homaron, kiam la malfeliĉo dispremis ĝin. La dek neptunaj specioj montras eĉ pli grandan diversecon. Ili intervalas de la instinkta besto ĝis manieroj de konscio neniam antaŭe atingitaj. La sendube subhomaj degeneritaj tipoj estas limigitaj plejparte al la unuaj sescent milionoj da jaroj de la restado de homoj sur Neptuno.	Naobserbahan natin ang kapalaran ng walong magkakasunod na espesye ng tao sa loob nang isang bilyong taon, ang unang kalahati ng kislap na iyon ay ang tagal ng tao. Sampung higit pang mga espesye ngayon ay nagtatagumpay sa isa't isa, o naroroon, sa kapatagan ng Neptuno. Kami, ang Huling Sangkatauhan, ay ang Ikalabingwalong Sangkatauhan. Sa walong espesye bago sa Neptuno, ang ilan, gaya ng nakita natin, ay palaging nananatiling primitibo; marami ang nakamit ang hindi bababa sa isang nalilito at panandaliang sibilisasyon, at ang isa, ang makinang na Ikalima, ay nagising na sa totoong sangkatauhan nang durugin ito ng kasawian. Ang sampung uri ng Neptuno ay nagpapakita ng mas malaking pagkakaiba-iba. Ang mga ito ay mula sa likas na hayop hanggang sa mga paraan ng kamalayang hindi pa natatamo. Ang walang alinlangang mga subhumanong mabulok na uri ay limitado halos sa unang anim na raang milyong taon ng pananatili ng mga tao sa Neptuno.	besto	0	0
La vorto "planedo" venas el la antikva greka por "vaganto".	Ang salitang "planeta" ay galing sa antigong Griyego para sa "lumalaboy."	vorto	0	0
Iam ĉio statos bone; tio estas nia espero. Ĉio bone statas hodiaŭ; tio estas la iluzio.	Nang ibang panahon ay magiging mabuti ang lahat, pag-asa natin iyon. Nang mabuti ang lahat ngayon, ilusyon iyon.	espero	0	0
Ĝi estis malbona numero.	Hindi siya magaling na numero.	numero	0	0
Ĝi estis rapida kaj amuza.	Mabilis at nakakatuwa.	amuza	0	0
Mi vidis Miĥaelon la ĉino ĉe la kafejo Starbukso sur Lulu-insulo la 25-an de oktobro de 2021. Li portis nigran motorciklan jakon. Li diris, ke li posedas Ducati-motorciklon el Italio. Li menciis virinon, kiu fikis tri malsamajn virojn en kirlakva banujo. Ni parolis pri seksaj malsanoj. Poste, ni parolis pri la diasporoj de la ĉinoj en ĉi tiu mondo. La kantonanoj estas en la Anglosfero. La hokkienoj estas en Tajvano kaj Sudorienta Azio. Miaj prapatroj estis hokkienoj, mi diris. Li menciis la Wenzhou-anojn, el kiuj multaj iris al Eŭropo.	Nakita ko si Miguel na Tsino sa kapihang Istarbaks sa Isla Lulu nang ika-25 ng Oktubre ng 2021. Nakasuot siya ng itim na dyaket para sa motorsiklo. Mayroon daw siyang motorsiklong Ducati ng Italya. Binanggit niya ang isang babaeng nagkantot ng tatlong ibang lalaki sa jacuzzi. Pinag-usapan namin ang mga seksong sakit. Tapos, pinag-usapan namin ang mga diaspora ng mga Tsino sa mundong ito. Ang mga Kantones ay sa Anglospera. Ang mga Hokkien ay sa Taiwan at Timog-silangang Asya. Hokkien ang mga ninuno ko, sabi ko. Binanggit niya ang mga Taga-Wenzhou, yaong maraming pumunta'y sa Europa.	eŭropo	0	0
Laŭ ŝintoismo, ĉe la morto de homo, ekzistas pluraj eblaj cellokoj: en la juna vivo for preter la oceano, en la nevidebla astra mondo, en la submondo, aŭ ĉe la montoj por gardi familiajn postvivantojn. En ŝintoismo, la nocio ekzistas, ke homo eble iĝas "kami". Estas multaj el "kami", kaj oni kelkfoje nomas ilin "kamigami". Kelkfoje, la japanoj nomas Dion "Kami-sama". Ofte, "kami" ankaŭ signifas spiritojn aŭ animojn, ne nur diojn.	Ayon sa Shinto, sa kamatayan ng tao, may ilang posibleng destinasyon: sa malayong kabila ng karagatang may buhay-bata, sa di kitang mundong astral, sa mundo-ilalim, o kaya sa kabundukan para magguwardiya ng buhay pang pamilya. Sa Shinto, ang paniwala ay may posibilidad na ang tao ay maging "kami." Marami ang kami at kung tawagin minsan ay "kamigami." Kung minsan, ang tawag ng mga Hapones sa Diyos ay "Kami-sama." Malimit din ang kami ay espiritu o anito, di lamang diyos, ang ibig sabihin.	iĝas	0	0
La muro havas orelojn.	May taynga ang dingding.	muro	0	0
Ili ne komprenas la veran grandecon de ĉi tiu lando.	Hindi nila naiintindihan ang tunay na kadakilaan ng bansang ito.	veran	0	0
La vojaĝo finiĝos en Parizo.	Patapos ang biyahe sa Paris.	finiĝos	0	0
Mian filon tre interesas la natursciencoj. Jam tutan ŝrankon li plenigis per alportitaj ŝtonoj.	Interesado talaga ang anak ko sa mga kalikasang agham. Pinuno na niya ang buong aparador ng mga dinalang bato.	ŝtonoj	0	0
Homoj, kies vortojn oni tradukas, faras neniujn gramatikajn erarojn en la fremda lingvo.	Ang taong sinasalin ang mga salita ay gumagawa ng walang gramatikang mali sa dayuhang wika.	vortojn	0	0
Ni havas la iluzion pri la libereco, sed ni estas sklavoj.	May ilusyon tayo ng kalayaan, pero mga alipin tayo.	libereco	0	0
Tiuj tekstoj kutime estis skribitaj en la latina lingvo aŭ en la antikva greka lingvo. Multaj el ili dronis en forgeso kaj dum pluraj jarcentoj neniu ilin legis.	Yung mga teksto ay sinulat sa Latino at Antigong Griyego. Ang karamihan nila ay nalunod sa limot at nang maraming siglo ay walang nakabasa.	kutime	0	0
Roza, la filipina vendistino de la picejo sur Lulu-insulo, diris, ke estas bone por mi promeni ĉiutage. Ŝi diris, ke ŝi havas biciklon, kiun ŝi kutimis uzi por viziti la riverbordon kaj la glaciaĵbutikon, sed tio dolorigis ŝian korpon.	Sabi ni Rosa, yaong Pilipinang tindera sa pizzeria sa Isla Lulu, na mabuti raw na lakad ako nang lakad araw-araw. Mayroon daw siyang bisikletang ginamit niya dati para pasyalan sa tabi ng ilog at sa tindahan ng ayskrim, pero nakakasakit daw sa katawan.	korpon	0	0
Por la Kvaraj Homoj, la Grandaj Cerboj, ne estis ebla vivo krom la vivo de intelekto; kaj la vivo de intelekto fariĝis senfrukta. Evidente io pli ol nura grandparto de cerbo estis bezonata por la solvado de la pli profundaj intelektaj problemoj. Ili devas do iel krei novan cerbkvaliton, aŭ organikan formadon de cerbo, kapabla je vizio aŭ kompreno neebla en sia nuna stato. Ili devas lerni iel refari siajn proprajn cerbajn histojn laŭ nova plano. Kun ĉi tiu celo, kaj parte pro senscia ĵaluzo de la natura kaj pli ekvilibra specio, kiu ilin kreis, ili komencis uzi siajn kaptitajn specimenojn de tiu specio por granda nova entrepreno de esplorado pri la naturo de homa cerba histo.	Para sa Ikaapat na Tao, ang mga Dakilang Utak, walang buhay ang posible kundi ang buhay ng talino; at ang buhay ng talino ay naging walang bunga. Malinaw na isang bagay na higit pa sa isang malaking bahagi ng utak ang kailangan upang malutas ang mas malalim na mga problema sa intelektwal. Samakatuwid, dapat silang lumikha ng bagong kalidad ng utak, o organikong pagbuo ng utak, na may kakayahang makakita o makaunawang imposible sa kasalukuyang estado nito. Kailangan nilang matutunan kung paano gawing muli ang kanilang sariling tisyu sa utak ayon sa isang bagong plano. Sa layuning ito, at bahagyang dahil sa ignoranteng paninibugho sa natural at mas balanseng espesyeng lumikha sa kanila, sinimulan nilang gamitin ang kanilang mga nakuhang espesimen ng espesyeng iyon para sa malaking bagong pagsasagawa ng pananaliksik sa kalikasan ng tisyu ng utak ng tao.	evidente	0	0
Ili ŝajnis al mi tre elegantaj.	Elegante sila sa tingin ko, noon.	ŝajnis	0	0
Ne ludu per la ŝlosilo.	Huwag mong paglaruan ang susi.	ludu	0	0
Vi mensogas kiel gazeto!	Nagsisinungaling ka nang parang magasin!	mensogas	0	0
En la jaro 2012 Esperanto fariĝos 125-jara.	Sa taong 2012 magiging 125 taon na ang Esperanto.	fariĝos	0	0
Amon ĉiam trafos ies moko.	Ang pagmamahal ang palaging magiging pakay ng kaninumang pangungutya.	amon	0	0
Apud la tablo estis nur unu seĝo.	Sa tabi ng mesa ay isa lamang na silya.	tablo	0	0
Arboj ne kreskas ĝisĉiele.	Di hanggang langit na lumalaki ang mga puno.	kreskas	0	0
En Usono oni ofte konfuzas min kiel ĉino.	Sa Estados Unidos, malimit na akala ay Intsik ako.	usono	0	0
La 18-an de oktobro de 2021 matene, mi kaj Hans la nederlandano parolis pri Nederlando. Li trinkis regulan kafon, kaj mi trinkis mezgrandan glacian verdan teon, ĉe la kafejo Starbukso. Li alvenis al Kanado el Nederlando, kiam li estis nur 10-jaraĝa. Mi alvenis al Kanado el Filipinoj, kiam mi estis ankaŭ 10-jaraĝa. Mi diris al li, ke mi vizitis Nederlandon kaj ĝuis la oldan arkitekturon en Amsterdamo, sed mi ne vidis la tulipejon ekster la urbo. Li instruis min kiel oni prononcas "van Gogh". Li ankoraŭ scipovas la nederlandan.	Kinaumagahan nang ika-18 ng Oktubre ng 2021, pinag-usapan namin ni Hans na Olandes ang tungkol sa Nederlandiya. Uminom siya ng regular na kape, at uminom ako ng medyum na mayelong berdeng tsaa, sa kapihang Istarbaks. Dumating siya sa Canada mula sa Nederlandiya noong siya ay 10 taong gulang lamang. Dumating ako sa Canada mula sa Pilipinas noong 10 taong gulang din ako. Sinabi ko sa kanyang bumisita ako sa Nederlandiya at nasisiyahan sa lumang arkitektura sa Amsterdam, ngunit hindi ko nakita ang sakahan ng mga tulip sa labas ng lungsod. Tinuruan niya ako kung paano bigkasin ang "van Gogh." Marunong pa rin siya ng Olandes.	kafon	0	0
Maria ludis kun siaj pupoj, kune kun siaj fratinoj.	Naglaro si Maria ng kanyang mga manika nang kasama ang kanyang mga kapatid.	maria	0	0
Estas verda likvo en la granda botelo.	May berdeng likido sa malaking bote.	verda	0	0
Mi jam ŝanĝis miajn vestaĵojn.	Nagbihis na ako nang iba.	ŝanĝis	0	0
Alportu ĝin al la viroj en ĉambro tricent dek ok.	Dalhin mo sa mga lalaki sa kuwartong ika-318.	ok	0	0
Ni alvenos je la insulo du tagojn poste.	Darating kami sa isla pagkatapos ng dalawang araw.	tagojn	0	0
Ju pli malnova estas urbo, des pli da rubaĵo ĝi produktas.	Ang mas matandang siyudad ang mas maraming ginagawang basura.	des	0	0
Nun estas mia vico paroli.	Ngayon ang aking turn na magsalita.	vico	0	0
Li antaŭ nelonge revenis el Francujo.	Kababalik niya sa Pransiya.	nelonge	0	0
De malproksime la insulo aspektis kiel nubo.	Sa malayo, parang ulap ang pulo.	malproksime	0	0
Por la Kvaraj Homoj, la Grandaj Cerboj, ne estis ebla vivo krom la vivo de intelekto; kaj la vivo de intelekto fariĝis senfrukta. Evidente io pli ol nura grandparto de cerbo estis bezonata por la solvado de la pli profundaj intelektaj problemoj. Ili devas do iel krei novan cerbkvaliton, aŭ organikan formadon de cerbo, kapabla je vizio aŭ kompreno neebla en sia nuna stato. Ili devas lerni iel refari siajn proprajn cerbajn histojn laŭ nova plano. Kun ĉi tiu celo, kaj parte pro senscia ĵaluzo de la natura kaj pli ekvilibra specio, kiu ilin kreis, ili komencis uzi siajn kaptitajn specimenojn de tiu specio por granda nova entrepreno de esplorado pri la naturo de homa cerba histo.	Para sa Ikaapat na Tao, ang mga Dakilang Utak, walang buhay ang posible kundi ang buhay ng talino; at ang buhay ng talino ay naging walang bunga. Malinaw na isang bagay na higit pa sa isang malaking bahagi ng utak ang kailangan upang malutas ang mas malalim na mga problema sa intelektwal. Samakatuwid, dapat silang lumikha ng bagong kalidad ng utak, o organikong pagbuo ng utak, na may kakayahang makakita o makaunawang imposible sa kasalukuyang estado nito. Kailangan nilang matutunan kung paano gawing muli ang kanilang sariling tisyu sa utak ayon sa isang bagong plano. Sa layuning ito, at bahagyang dahil sa ignoranteng paninibugho sa natural at mas balanseng espesyeng lumikha sa kanila, sinimulan nilang gamitin ang kanilang mga nakuhang espesimen ng espesyeng iyon para sa malaking bagong pagsasagawa ng pananaliksik sa kalikasan ng tisyu ng utak ng tao.	iel	0	0
Venu, ni parolu pri floroj!	Pumarini't mag-usapan tayo tungkol sa mga bulaklak!	floroj	0	0
Voku min kiam vi volos.	Tawagan mo ako kung gusto mo.	voku	0	0
