Honey, are you OK?	Querida, está bem?	you	0	0
As someone with a keen eye to lingering class and race issues, Kibuuka launched into banter about political rallies in his adopted homeland.	Sendo alguém com um olhar atento a problemas de classe e raça que persistem, Kibuuka lançou-se a gracejos sobre comícios políticos na pátria adotiva dele.	homeland	0	0
February has twenty-nine days in leap years.	Nos anos bissextos, fevereiro tem 29 dias.	leap	0	0
A telecoms company in South Africa launched a free mobile phone application last year to support targets of gender-based violence (GBV), which soared during the coronavirus pandemic.	Uma empresa de telecomunicações na África do Sul lançou uma aplicação gratuita para telemóveis o ano passado para apoiar as vítimas de violência de género, cujo número disparou durante a pandemia do coronavírus.	targets	0	0
I didn't sleep a wink because of Tom's snoring.	Eu não dormi nem um pouco por causa do ronco de Tom.	snoring	0	0
Milton Berle was known for his work with non-profit groups. He performed for soldiers during World War Two. He appeared in thousands of shows that helped to raise money for different kinds of organizations. In nineteen forty-nine, he helped to organize a television show for the Damon Runyon Memorial Cancer Fund. It may have been the first time that television was used to raise money for a non-profit group.	Milton Berle era conhecido pelo seu trabalho com grupos sem fins lucrativos. Ele atuou para os soldados durante a Segunda Guerra Mundial. Ele participou em milhares de espetáculos que ajudaram a angariar fundos para diferentes tipos de organizações. Em mil novecentos e quarenta e nove, ele ajudou a organizar um programa de televisão para o Fundo Memorial do Cancro Damon Runyon. Poderá ter sido a primeira vez que a televisão foi utilizada para angariar fundos para um grupo sem fins lucrativos.	damon	0	0
Laurel leaf tea is said to fight insomnia.	Dizem que o chá de folhas de louro combate a insônia.	leaf	0	0
The jar is empty.	O pote está vazio.	jar	0	0
It seems that Mr. Brooke is an honest person.	Parece que o Sr. Brooke é uma pessoa honesta.	brooke	0	0
Tom proposed to Mary.	Tom pediu Mary em casamento.	proposed	0	0
Since that time the distinction between the two races, the conqueror or Gothic and the Roman or conquered, had almost disappeared, and the men of the north had become confounded with those of midday in a single nation, to whose grandiosity had contributed that with the rough virtues of savage Germania, this with the traditions of Roman culture and polity.	Desde essa época a distinção das duas raças, a conquistadora ou goda e a romana ou conquistada, quase desaparecera, e os homens do norte se haviam confundido com os do meio-dia em uma só nação, para cuja grandeza contribuíra aquela com as virtudes ásperas da selvagem Germânia, esta com as tradições da cultura e polícia romanas.	savage	0	0
In times of crisis it’s usually the most vulnerable members of the community who are most affected; the poor, the sick, the elderly. In these situations, it’s often the efforts of caring individuals and civic-minded businesses that can make a difference. Combine the two, and you get the kind of results that the DC Dream Center has always strived for.	Em tempos de crise, são normalmente os membros mais vulneráveis da comunidade que são mais afetados: os pobres, os doentes, os idosos. Nestas situações, são muitas vezes os esforços de indivíduos atenciosos e de empresas com espírito cívico que podem fazer a diferença. Combinando os dois, obtém-se o tipo de resultados que o Centro dos Sonhos de DC sempre procurou obter.	caring	0	0
At the first-ever Ghana Fashion and Design Week this fall, catwalk spectators can expect to see styles that accentuate the hips and shoulders, said the event’s spokesperson, Ivy Prosper.	Na primeira edição da Semana da Moda e do Estilismo do Gana neste outono, os espetadores da passarela podem contar ver criações que acentuam as ancas e os ombros, disse a porta-voz do evento, Ivy Prosper.	ivy	0	0
Time, floods, earthquakes and war have destroyed much of the past, but on August 18 approximately 60 athletes from around the world will again enter the ancient stadium of Olympia to compete in the Athens 2004 Olympics.	O tempo, as inundações, os terramotos e a guerra destruíram muito do passado, mas a 18 de agosto aproximadamente 60 atletas de todo o mundo voltarão a entrar no antigo estádio de Olímpia para competir nos Jogos Olímpicos de Atenas de 2004.	approximately	0	0
Aeneas demands a search for Ascanius, who had stayed within the fleet; but Venus, who fears the queen's instability and the Cartaginean disloyalty, in order to calm her heart, decides to kidnap young Ascanius.	Eneias manda buscar Ascânio, que ficara na frota; mas Vênus, que teme a inconstância da rainha e a deslealdade cartaginesa, para tranquilizar o coração decide raptar o jovem Ascânio.	kidnap	0	0
He carries a bag on his back.	Ele carrega uma bolsa nas costas.	carries	0	0
You'll bounce back.	Você se recuperará.	bounce	0	0
During the Evans Creek glaciation of the Pleistocene epoch (22-15 thousand years ago), Winthrop Glacier extended 14 miles (22 km) north of the summit, where it merged with several small glaciers from tributary valleys north of the mountain.	Durante a glaciação de Evans Creek no período Pleistoceno (22-15 mil anos atrás), o Glaciar Winthrop expandiu-se 22 km (14 milhas) para norte do cume, onde se uniu a vários pequenos glaciares de vales tributários a norte da montanha.	creek	0	0
A pony is a small horse.	Um pônei é um cavalo pequeno.	pony	0	0
My bedroom is cleaner than yours.	Meu quarto está mais limpo que o seu.	cleaner	0	0
I am longing for you to succeed as a businessman.	Desejo muito que você tenha sucesso como homem de negócios.	businessman	0	0
Tom is a lunatic.	Tom é um lunático.	lunatic	0	0
Tom is unlikely to help you do that.	É improvável que Tom te ajude a fazer isso.	unlikely	0	0
Gal Costa passed away yesterday, 11.09.22, at the age of 77.	Gal Costa faleceu ontem, 09.11.22, aos 77 anos de idade.	gal	0	0
You still recognize many vocabulary words, but for some reason you still can't speak English in real life situations.	Você ainda reconhece muitas palavras de vocabulário, mas por algum motivo, você ainda não consegue falar inglês em situações da vida real.	situations	0	0
Brazil was a Portuguese colony.	O Brasil foi uma colônia portuguesa.	colony	0	0
He that marries for wealth sells his liberty.	Aquele que se casa por dinheiro vende sua liberdade.	sells	0	0
Still, the GOP currently controls both chambers of 30 state legislatures.	Ainda assim, o GOP controla atualmente ambas as câmaras de 30 legislaturas estaduais.	chambers	0	0
So I took my faithful Corona and five bottles of ink and a box of matches and a bale of paper and began to work upon the first volume.	Então eu peguei na minha fiel Corona e em cinco frascos de tinta e numa caixa de fósforos e num fardo de papel e comecei a trabalhar no primeiro volume.	volume	0	0
I want these sweets.	Eu quero esses doces.	sweets	0	0
She was wearing pink panties under the skirt.	Sob a saia ela usava uma calcinha rosa.	panties	0	0
Tom respects you.	Tom te respeita.	respects	0	0
Tom rarely reads books.	Tom raramente lê livros.	reads	0	0
For example, because U.S. commercial apple trees are often felled by diseases like "fire blight" and "apple scab," Forsline and his team have made several field trips to the forests of Kazakhstan, where the apple originated, to collect wild apple seeds. Because this fungal disease co-exists with ancient wild apple trees, Forsline concludes that the trees have evolved genetic resistance to it.	Por exemplo, como as macieiras comerciais dos Estados Unidos são frequentemente dizimadas por doenças como o "fogo bacteriano" e o "pedrado", Forsline e a sua equipa fizeram várias visitas de estudo às florestas do Cazaquistão, de onde a maçã é originária, para recolher sementes de maçãs silvestres. Uma vez que esta doença fúngica coexiste com as ancestrais macieiras silvestres, Forsline conclui que as árvores desenvolveram resistência genética a esta doença.	seeds	0	0
His father was a mayor, but he didn't want to engage in politics.	O pai foi prefeito, mas ele preferiu não entrar na política.	engage	0	0
They have explosives.	Eles têm explosivos.	explosives	0	0
During lunch in the hotel dining room, the girl named Stella collapsed, and when Dr. Stewart examined the body he said...	Durante o almoço, a garota chamada Stella desmaiou na sala de jantar do hotel, e quando o Dr. Steward a examinou, disse...	stewart	0	0
All sorts of toilet luxuries were at hand, pretty coloured soaps, loofahs, lavender-water, ammonia, violet powder, violet scent.	Todo o género de luxos de casa de banho estavam à mão, sabonetes de cores bonitas, esponjas, água de alfazema, amoníaco, pó de violeta, perfume de violeta.	violet	0	0
Tatoeba is an example of mutual aid.	Tatoeba é um exemplo de ajuda mútua.	mutual	0	0
The moon is lighting the room.	A lua está iluminando a sala.	lighting	0	0
When the song begins in earnest, the nightclub in Johannesburg’s smart Rosebank suburb begins to heave with the bounce of scores of gyrating bodies.	Quando a canção começa a sério, a discoteca no elegante subúrbio de Rosebank, em Joanesburgo, começa a abanar com o balançar de dezenas de corpos giratórios.	scores	0	0
The World Bank official said, however, consumers are still hesitant to use their savings from lower oil prices to buy things.	O membro do Banco Mundial disse, no entanto, que os consumidores ainda estão hesitantes em utilizar as suas poupanças resultantes da descida dos preços do petróleo para comprar coisas.	savings	0	0
Beware of false knowledge; it is more dangerous than ignorance.	Cuidado com o falso conhecimento; é mais perigoso que a ignorância.	beware	0	0
Stephanie Flack says the conservation plan she is developing with the National Park Service is an attempt to focus attention on the management of this urban oasis and to protect its bio-diversity from both recreational overuse and pollution from upstream development.	Stephanie Flack afirma que o plano de conservação que ela está a desenvolver com o Serviço Nacional de Parques é uma tentativa de centrar a atenção na gestão deste oásis urbano e de proteger a sua biodiversidade tanto da utilização excessiva para fins recreativos como da poluição causada pelos empreendimentos a montante.	stephanie	0	0
She is nice and an educated person.	Ela é uma pessoa agradável e educada.	educated	0	0
The students' complaints focus on harsh living conditions and bad administration. Schools budgets are declining and corruption is widespread. Admission often depends on parents' connections rather than a pupil's merit.	As queixas dos estudantes centram-se nas condições de vida difíceis e na má administração. Os orçamentos das escolas estão a diminuir e a corrupção é generalizada. A admissão depende muitas vezes das ligações dos pais e não do mérito do aluno.	complaints	0	0
You may be disappointed if you fail, but you are doomed if you don't try.	Você pode ficar desapontado se falhar, mas estará condenado se não tentar.	doomed	0	0
They gave me a very offensive nickname.	Eles me deram um apelido muito ofensivo.	offensive	0	0
Crows seek out particular plant species, harvest a forked twig, and then, firmly holding it underfoot, carve, nibble and peel its tip, until it has a neat little hook.	Os corvos procuram determinadas espécies de plantas, colhem um galho bifurcado, e depois, segurando-o firmemente debaixo das patas, esculpem, mordiscam e descascam a ponta, até ele ter um pequeno gancho bem cuidado.	harvest	0	0
You're the only person I know who is qualified for this job.	Você é a única pessoa que eu conheço que seja qualificada a este posto.	qualified	0	0
The locals around here really live at a relaxed pace.	As pessoas daqui levam uma vida relaxada.	relaxed	0	0
He was diving for abalone off Cape Howe south of Sydney when a 3-meter great white shark attacked.	Ele estava a mergulhar em busca de abalones ao largo do Cabo Howe a sul de Sidney quando um tubarão-branco com 3 metros de comprimento atacou.	cape	0	0
Tom saw a buffalo.	Tom avistou um búfalo.	buffalo	0	0
But the World Health Organization's Roland Sutter says that the triple, or 'trivalent' vaccine is, in effect, overkill.	Mas Roland Sutter da Organização Mundial de Saúde diz que a vacina tripla ou "trivalente" é, de facto, um exagero.	triple	0	0
New York City has kicked off a year-long celebration to mark the 150th anniversary of Central Park, which was created from barren swampland in the heart of the city. It is considered the ultimate everyman's playground. The city will honor the park's sesquicentennial with a host of concerts, fireworks and special events.	A cidade de Nova Iorque deu início a uma celebração que durará o ano inteiro para assinalar o 150.º aniversário do Parque Central, que nasceu de um terreno pantanoso infértil no coração da cidade. O parque é considerado o derradeiro espaço recreativo aberto a todos. A cidade irá honrar o sesquicentenário do parque com uma série de concertos, fogos de artifício e eventos especiais.	fireworks	0	0
Mars' armor was made by the Cyclopes.	A armadura de Marte foi fabricada pelos ciclopes.	armor	0	0
The Oxfam report says the global trade in arms is a double-edged sword, it can fuel and exacerbate armed conflict while at the same time diverting resources away from poverty reduction.	O relatório da Oxfam afirma que o comércio mundial de armas é uma faca de dois gumes, que pode alimentar e exacerbar os conflitos armados e, ao mesmo tempo, desviar recursos da redução da pobreza.	poverty	0	0
Lincoln is admired because of his leadership.	Lincoln é admirado por sua liderança.	leadership	0	0
When was the last time you rode a bicycle?	Quando foi a última vez que você andou de bicicleta?	rode	0	0
He had the ambition to be prime minister.	Ele tinha a ambição de ser primeiro ministro.	ambition	0	0
You will sit in the parlour like a queen, only making cakes sometimes, for yom tov!	Vais sentar-te na sala de estar como uma rainha, só fazendo bolos de vez em quando, para os feriados!	cakes	0	0
Do you like my new trousers?	Você gosta das minhas calças novas?	trousers	0	0
Mr. Bean is so funny!	O Mr. Bean é tão engraçado!	bean	0	0
The surface temperature on the side of Mercury closest to the Sun reaches 427 degrees Celsius, a temperature hot enough to melt tin. On the side facing away from the Sun, or the night side, the temperature drops to -183 degrees Celsius.	A temperatura superficial de Mercúrio atinge até 427 graus Celsius na face voltada para o Sol, o suficiente para derreter o estanho. Na face contrária ao Sol, ou seja, à noite, a temperatura cai para -183 graus Celsius.	melt	0	0
I'm not racist.	Eu não sou racista.	racist	0	0
He said Iran asked that the trip be held in abeyance because of the acute problems in Bam, and said the Bush administration is not pursuing the idea any further for now.	Ele disse que o Irão pediu que a visita fosse adiada devido aos problemas graves em Bam e disse que a administração Bush não pretende dar continuidade à ideia por enquanto.	bam	0	0
Put some ice on your ankle to keep the swelling down.	Ponha um pouco de gelo em seu tornozelo para reduzir o inchaço.	ankle	0	0
The park benches were all occupied.	Os bancos do parque estavam todos ocupados.	occupied	0	0
Philip is nicer than you.	O Felipe é mais simpático do que você.	nicer	0	0
I have never understood correctly what electrodes are.	Eu nunca entendi direito o que os eletrodos são.	correctly	0	0
Though terrifying, grizzlies eat mostly fish, berries, grubs, and the occasional sheep.	Embora sejam aterrorizantes, os ursos-pardos comem sobretudo peixe, bagas, larvas e, ocasionalmente, ovelhas.	terrifying	0	0
“Get out!” cried Hugh, pushing his brother’s hand away and walking off in high dudgeon, in search of Walter, who, for some reason, had not come with his sister.	"Sai daqui!" gritou Hugh, afastando a mão do irmão e saindo ofendido e zangado à procura de Walter, que, por qualquer razão, não tinha vindo com a irmã.	hugh	0	0
The political party began life in the late 1980s—in the final gasp of communism—as a small libertarian student movement.	O partido político começou a vida no final dos anos 80 — durante o último suspiro do comunismo — como um pequeno movimento estudantil libertário.	gasp	0	0
It wouldn't be Spider-Man without a fantastical villain and drama veteran Willem Dafoe fills that spandex suit as the megalomaniac "Green Goblin."	Não seria o Homem-Aranha sem um vilão fantástico e o veterano do drama Willem Dafoe preenche esse fato de elastano no papel do megalómano "Duende Verde".	villain	0	0
Marc Gaden says by the 1950s, lampreys had killed off most of the big predator fish in the lakes.	Marc Gaden diz que, por volta dos anos 50, as lampreias já tinham matado a maior parte dos grandes peixes predadores nos lagos.	marc	0	0
Here is the rough draft of the manuscript, but the errors still have to be corrected.	Aqui está o rascunho do manuscrito, mas os erros ainda precisam ser corrigidos.	draft	0	0
Scientists have tentatively identified a possible culprit in the mysterious disappearance of honeybees, a phenomenon known as colony collapse disorder. A recently-discovered virus may be the cause, or at least a contributing factor.	Cientistas identificaram preliminarmente um possível culpado pelo misterioso desaparecimento das abelhas-do-mel, um fenómeno conhecido como distúrbio do colapso das colónias. Um vírus recentemente descoberto poderá ser a causa, ou pelo menos um fator contribuinte.	factor	0	0
Whew! This hill is difficult. But going back will be easy.	Ufa! Esta ladeira está difícil. Mas a volta será moleza.	whew	0	0
The opera at Monte Carlo is housed in the end of the Casino building nearest the Hotel de Paris, so that the Countess Rémond and her two companions had only to cross the street. It was to the private entrance that the baron led the way. Here the prince paused.	A ópera de Monte Carlo situa-se na extremidade do edifício do Casino mais próxima do Hotel de Paris, de modo que a condessa Rémond e os seus dois acompanhantes apenas tiveram de atravessar a rua. Foi até à entrada privada que o barão guiou o caminho. Aqui o príncipe deteve-se.	countess	0	0
Every portrait that is painted with feeling is a portrait of the artist, not of the sitter.	Todo retrato que é pintado com sentimento é um retrato do artista, não do modelo.	portrait	0	0
Talk of prejudice typically suggests racism, but that's not the only prejudice spread by the media. Other victims include Jews, Palestinians, Asians, poor people, homosexuals, handicapped persons, and--especially--women.	Uma das primeiras coisas que nos vêm à cabeça quando falamos de preconceito é o racismo, mas ele não é a única forma de preconceito estampado pela mídia. Aí também se incluem os judeus, os palestinos, os asiáticos, os pobres, os homossexuais, os deficientes e a própria mulher.	suggests	0	0
I need a font that looks like handwriting.	Preciso de uma fonte que lembre a uma letra de mão.	font	0	0
After their coastal homes were destroyed by the tsunami, the Onges and the Great Andamanese had to be evacuated and are now housed in special relief camps in the sprawling archipelago's capital, Port Blair.	Depois de as suas casas costeiras terem sido destruídas pelo tsunâmi, os onges e os grande-andamaneses tiveram de ser evacuados e estão agora alojados em campos de assistência especiais em Porto Blair, capital do extenso arquipélago.	blair	0	0
Where have you learnt Hungarian?	Onde aprendeste húngaro?	learnt	0	0
Tom sharpened a pencil.	Tom apontou um lápis.	pencil	0	0
This equation is in spherical coordinates.	Esta equação está em coordenadas esféricas.	coordinates	0	0
A bridge collapsed in Genoa, Italy, killing 39.	Uma ponte caiu em Genoa, Itália, matando 39 pessoas.	collapsed	0	0
I'd like to reserve a single room on June 3.	Gostaria de reservar um quarto individual para o dia 3 de junho.	reserve	0	0
Over the din of a lunch line of second-graders, Jeffrey Proulx shows off the smorgasbord of locally raised products being served at Ruth Ann Monroe Primary School in Hagerstown, Maryland.	Por cima do barulho de uma fila para o almoço com alunos do segundo ano, Jeffrey Proulx mostra o bufete de produtos de origem local que estão a ser servidos na Escola Primária Ruth Ann Monroe em Hagerstown, na Marilândia.	jeffrey	0	0
The police officers wear black pants and blue shirts.	Os policiais usam calças pretas e camisas azuis.	shirts	0	0
I think I'll need an umbrella today.	Eu acho que vou precisar de um guarda-chuva hoje.	umbrella	0	0
Tantalum is a chemical element of the symbol Ta.	O tântalo é um elemento químico de símbolo Ta.	ta	0	0
Have you ever traveled by plane?	Você já viajou de avião?	traveled	0	0
In addition, wages for some auto workers in Mexico are likely to climb sharply, with the agreement decreeing that 40 to 45 percent of the auto content must be produced by workers earning $16 or more an hour.	Além disso, é provável que os salários de alguns trabalhadores do sector automóvel no México aumentem consideravelmente, uma vez que o acordo estabelece que 40 a 45% do conteúdo automóvel deve ser produzido por trabalhadores que ganhem 16 dólares ou mais por hora.	auto	0	0
First, it is my desire to give expression to that rational view of the world which is being forced upon us with such logical rigour by the modern advancements in our knowledge of nature as a unity, a view in reality held by almost all unprejudiced and thinking men of science, although but few have the courage (or the need) to declare it openly.	Em primeiro lugar, é meu desejo expressar a visão racional do mundo que nos está a ser imposta com tanto rigor lógico pelos avanços modernos no nosso conhecimento da natureza como um todo, uma visão na realidade defendida por quase todos os homens de ciência imparciais e pensadores, embora poucos tenham a coragem (ou a necessidade) de a declarar abertamente.	logical	0	0
Does it hurt when you chew?	Dói quando você mastiga?	chew	0	0
The WHO would like to see that same commitment to eliminate the disease in 45 other trachoma-stricken countries. But in many of these countries, trachoma will have to get in line behind other pressing health issues like AIDS, tuberculosis, and meningitis. Morocco has more money to spend on trachoma than many poorer developing countries. And the disease was already on its way out when the current campaign began in 1997.	A OMS gostaria de ver o mesmo empenho na eliminação da doença em 45 outros países afetados pelo tracoma. Mas em muitos desses países, o tracoma terá de ser posto na fila atrás de outras questões de saúde prementes como a SIDA, a tuberculose e a meningite. Marrocos tem mais dinheiro para gastar no tracoma do que muitos países em desenvolvimento mais pobres. E a doença já estava a caminho de ser eliminada quando a atual campanha começou em 1997.	eliminate	0	0
In a scandal that shocked the financial world, prosecutors say the executives spent the pilfered money on luxury items such as expensive homes and properties in Beverly Hills, New York and London; a 300-foot superyacht; and fine art by Monet and Van Gogh.	Num escândalo que chocou o mundo financeiro, os procuradores afirmam que os executivos gastaram o dinheiro desviado em artigos de luxo, tais como casas e propriedades caras em Beverly Hills, Nova Iorque e Londres; um superiate com 90 metros de comprimento; e obras de arte de Monet e Van Gogh.	beverly	0	0
In India, a program to equip millions of homes with energy efficient bulbs and undertake a street light retrofit is expected to lead to a significant conservation of energy in the power-starved country and reduce its carbon footprint.	Na Índia, espera-se que um programa destinado a equipar milhões de casas com lâmpadas de baixo consumo energético e a modernizar a iluminação pública conduza a uma conservação significativa de energia neste país sedento de eletricidade e reduza a sua pegada de carbono.	carbon	0	0
Tom cancelled at the last minute.	Tom cancelou no último minuto.	cancelled	0	0
Tom felt something crawling on his arm.	Tom sentiu algo a deslizar pelo seu braço.	crawling	0	0
There's nothing worse than stepping on a Lego barefoot.	Não há nada pior do que pisar em um peça de Lego descalço.	stepping	0	0
If Scotland eventually recovers its stolen independence after over three centuries, I'll get myself dead drunk.	Se a Escócia eventualmente recuperar sua independência roubada depois de mais de três séculos, eu vou beber até cair.	independence	0	0
Put one tablespoonful of melted butter in stew pan, fry in the butter until brown one onion and two medium sized apples chopped fine.	Deite uma colher de sopa de manteiga derretida numa caçarola, frite na manteiga até alourar uma cebola e duas maçãs de tamanho médio bem picadas.	medium	0	0
My flight was canceled.	Meu voo foi cancelado.	canceled	0	0
The Webb telescope will use infrared light to examine in detail the extrasolar planetary systems found by TESS and other telescopes.	O telescópio Webb usará raios infravermelhos para examinar em detalhes os sistemas planetários extrassolares encontrados por TESS e outros telescópios.	tess	0	0
Please remain seated.	Por favor, permaneça sentado.	seated	0	0
Life of Pi, about survival and faith, is more upbeat. It's also adapted from a book, and it requires a willing suspension of disbelief. For the shots in the boat, the production team created a digital tiger. Oscar-winning director Ang Lee enchants us with his other-worldly cinematography.	A Vida de Pi, sobre a sobrevivência e a fé, é mais otimista. Também é adaptado de um livro e requer alguma suspensão voluntária da descrença. Para as filmagens no barco, a equipa de produção criou um tigre digital. O realizador vencedor de vários Óscares, Ang Lee, encanta-nos com a sua cinematografia de outro mundo.	upbeat	0	0
They're Asian.	Eles são asiáticos.	asian	0	0
Hurry up! We are drowning!	Corram! Estamos nos afogando!	drowning	0	0
My room's a little messy.	Meu quarto está um pouco bagunçado.	messy	0	0
Would you look at that! After a long and exhausting quest I finally managed to find the mythical Scroll of Swordsmanship.	Olhem só para isto! Depois de uma missão longa e exaustiva, eu finalmente consegui encontrar o mítico Pergaminho do Espadachim.	quest	0	0
The checker that reaches the last row in front of it, stopping there, will be promoted to a king, a piece of exceptional mobility and which, in a large number of cases, represents a decisive advantage.	A pedra que atingir a última fila à sua frente, ali parando, será promovida a dama, peça de mobilidade excepcional e que em grande número de casos representa uma vantagem decisiva.	represents	0	0
Andrew Neyman is a promising young drummer who enrolls at a cutthroat music conservatory where his dreams of greatness are mentored by Terence Fletcher, a perfectionist music conductor who will stop at nothing to realize a student's potential talent.	Andrew Neyman é um jovem baterista promissor que se matricula num conservatório de música competitivo, onde os seus sonhos de grandeza são orientados por Terence Fletcher, um maestro musical perfecionista que não para por nada para realizar o potencial talento de um aluno.	fletcher	0	0
Yes, another Roosevelt. The Roosevelts have some of the most gorgeous memorials in D.C. This one is dedicated to the 32nd President of the United States, and each of the four terms of his presidency has its own room. With walls covered with some of Roosevelt's most inspirational quotes — "The only thing we have to fear is fear itself" — and statues of Americans listening to Roosevelt's radio addresses or standing in bread lines, the memorial is a trip through time. If you're in D.C. for longer than a few days, it's also a great place to study. Sit by Roosevelt's statue and watch as people touch his finger for good luck. (And maybe slyly do the same on your way out. Hey, we could all use some luck!)	Sim, outro Roosevelt. Os Roosevelts têm alguns dos mais belos memoriais em D.C. Este é dedicado ao 32º Presidente dos Estados Unidos e cada um dos quatro mandatos da sua presidência tem a sua própria sala. Com as paredes cobertas com algumas das citações mais inspiradoras de Roosevelt — "A única coisa que temos a temer é o próprio medo" — e estátuas de americanos a ouvir os discursos de Roosevelt na rádio ou a esperar nas filas do pão, o memorial é uma viagem no tempo. Se estiver em D.C. por mais do que alguns dias, este é também um ótimo local para estudar. Sente-se junto à estátua de Roosevelt e observe as pessoas a tocarem-lhe no dedo para dar sorte. (E talvez, sorrateiramente, faça o mesmo antes de se ir embora. Ei, todos nós precisamos de um pouco de sorte!)	memorial	0	0
It is as impossible for man to demonstrate the existence of God as it would be for even Sherlock Holmes to demonstrate the existence of Arthur Conan Doyle.	Para o homem, é tão impossível demonstrar a existência de Deus como seria, até para Sherlock Holmes, demonstrar a existência de Arthur Conan Doyle.	doyle	0	0
I can't sleep when I'm stressed out.	Não consigo dormir quando estou estressado.	stressed	0	0
Erudition can produce foliage without bearing fruit.	A erudição pode produzir folhas sem produzir frutos.	bearing	0	0
Tom and Mary got their watches fixed.	Tom e Mary mandaram consertar seus relógios.	watches	0	0
I licked the spoon.	Eu lambi a colher.	spoon	0	0
I should like to thank you for your cooperation.	Eu gostaria de lhe agradecer por sua cooperação.	cooperation	0	0
In this follow-up study, Tucker and her colleagues recruited men whose average age was about 75 years old. Over a period of four years, the researchers used a bone scanner to make regular measurements of the men's hips, spines and forearms. Tucker also had the men keep detailed information about what they ate. In particular, she asked about vitamin C, because vitamin C seems to slow down bone resorption.	Neste estudo de acompanhamento, Tucker e os seus colegas recrutaram homens com uma idade média de cerca de 75 anos. Durante um período de quatro anos, os investigadores utilizaram um scâner ósseo para efetuar medições periódicas das ancas, da coluna vertebral e dos antebraços dos homens. Tucker também pediu aos homens que registassem informações pormenorizadas sobre aquilo que comiam. Em particular, ela perguntou sobre a vitamina C, porque a vitamina C parece retardar a reabsorção óssea.	tucker	0	0
U.S. Secretary of State Hillary Clinton will fly to Port-au-Prince Saturday to meet Haitian President Rene Preval and get a first-hand look at Haiti earthquake relief efforts. Clinton says the gesture will convey the United State's unwavering support, solidarity and sympathies to the Haitian people.	A secretária de Estado norte-americana, Hillary Clinton, deslocar-se-á a Porto Príncipe no sábado para se encontrar com o presidente haitiano, René Preval, e para acompanhar em primeira mão os esforços de ajuda humanitária no Haiti, na sequência do terramoto. Clinton afirma que o gesto transmitirá o apoio inabalável, a solidariedade e as condolências dos Estados Unidos ao povo haitiano.	earthquake	0	0
Sailing is expensive.	Velejar é caro.	sailing	0	0
The decontamination will involve testing and gathering affected soil and heating it to high temperature to burn off leftover dioxin.	A descontaminação envolverá a realização de testes e a recolha de solo afetado e o seu aquecimento a alta temperatura para queimar as dioxinas restantes.	involve	0	0
On any given day, the doctors and nurses at the University of Texas M.D. Anderson Cancer Center here in Houston deal with patients from as far away as Turkey, Taiwan or Brazil. It is vitally important that the medical practitioners know every detail about their condition, their symptoms and their background.	Todos os dias, os médicos e enfermeiros do Centro de Oncologia M.D. Anderson da Universidade do Texas, em Houston, atendem pacientes de países tão distantes como a Turquia, Taiwan ou o Brasil. É de importância vital que os médicos conheçam todos os pormenores sobre o estado de saúde, os sintomas e o historial dos pacientes.	houston	0	0
Michael Yates remembers recently seeing footage of a South Asian woman who woke up in the middle of the night surrounded by water. She grabbed her children and fled to higher ground, but left everything behind in the flooding, as he recalls. Yates, the director for the U.S. Agency for International Development’s mission in Asia, said that inexpensive tools like early warning systems might have helped this woman minimize her losses.	Michael Yates lembra-se de ter visto recentemente um vídeo de uma mulher sul-asiática que acordou a meio da noite rodeada de água. Ela pegou nos filhos e fugiu para um local mais elevado, mas deixou tudo para trás na inundação, segundo se recorda. Yates, diretor da missão na Ásia da Agência dos Estados Unidos para o Desenvolvimento Internacional, disse que ferramentas baratas, como sistemas de alerta antecipado, poderiam ter ajudado essa senhora a minimizar suas perdas.	asia	0	0
Combination is a tactical maneuver, usually in a sequence of two or more moves, that a player performs sacrificing material, often in a spectacular way, in order to checkmate the opponent's king or put him in an irreparably disadvantageous situation.	Combinação é uma manobra tática, geralmente numa sequência de dois ou mais lances, que um jogador realiza sacrificando material, não raro de maneira espetacular, com a finalidade de dar xeque-mate ao rei do adversário ou colocar este em situação irremediavelmente desvantajosa.	spectacular	0	0
Is it reliable?	Isso é confiável?	reliable	0	0
Since then envy, jealousy, anger, on one side, and conceit, pride, and contempt on the other have widened the breach, while Love has stood with tearful eyes looking on at the sad and unnatural estrangement.	Desde então, a inveja, o ciúme e a cólera, de um lado, e a vaidade, o orgulho e o desprezo, do outro, alargaram o fosso, enquanto o Amor permaneceu com os olhos cheios de lágrimas a observar o triste e não natural afastamento.	breach	0	0
Tom is sophisticated.	Tom é sofisticado.	sophisticated	0	0
Translation is at best an echo.	A tradução é na melhor das hipóteses um eco.	echo	0	0
Researchers are discovering clues at the cellular level that indicate human regeneration of lost body parts could be possible someday.	Pesquisadores têm descoberto pistas ao nível celular que indicam que a regeneração humana de partes do corpo perdidas poderá ser possível um dia.	indicate	0	0
He lives alone in a little cottage in the swamp.	Ele vive sozinho em uma pequena cabana no pântano.	swamp	0	0
There are 17.3 million syringes that have to be shipped or air freighted to the Democratic Republic of Congo; 41,000 health workers and volunteers have been mobilized with more than 500 vehicles to operate between more than 8,000 vaccination sites in Kinshasa and along the border.	Há 17,3 milhões de seringas que têm de ser transportadas por via marítima ou aérea para a República Democrática do Congo; foram mobilizados 41.000 profissionais de saúde e voluntários, juntamente com mais de 500 veículos, para operar entre os mais de 8.000 locais de vacinação em Quinxassa e ao longo da fronteira.	vehicles	0	0
